ID,player1ID,player2ID,pokemonLostByPlayer1,pokemonLostByPlayer2,damageDealtByPlayer1,damageDealtByPlayer2
31550,7,82,4,6,22,18
31551,7,213,0,6,25,7
31552,5,802,5,6,32,18
31553,3,515,6,4,19,18
31554,7,285,6,1,18,14
31555,4,897,3,6,22,6
31556,2,532,6,4,22,10
31557,10,809,6,2,33,20
31558,6,72,6,4,20,6
31559,1,251,0,6,26,18
31560,8,613,6,3,34,20
31561,3,28,6,4,22,20
31562,6,364,6,2,11,13
31563,3,332,6,2,12,5
31564,8,93,6,1,19,22
31565,7,49,6,0,13,21
31566,4,651,6,5,20,17
31567,6,105,2,6,22,15
31568,4,931,2,6,20,27
31569,1,47,5,6,4,18
31571,3,673,6,1,10,22
31572,10,505,1,6,14,13
31573,6,187,4,6,18,4
31574,6,916,5,6,19,15
31575,4,552,6,3,26,16
31576,6,863,3,6,20,18
31577,5,823,6,2,17,18
31578,3,879,6,5,27,31
31579,7,895,4,6,14,28
31580,6,815,6,3,16,12
31581,6,987,0,6,11,12
31582,6,364,6,4,16,11
31583,3,998,6,2,18,16
31584,6,959,6,5,13,28
31585,8,201,4,6,12,15
31586,7,265,1,6,13,27
31587,9,508,0,6,7,28
31588,4,157,6,5,6,7
31589,5,332,0,6,6,11
31590,6,626,4,6,24,19
31591,7,871,6,2,14,25
31592,5,830,6,1,27,16
31593,9,167,2,6,17,23
31594,5,278,6,2,9,12
31595,3,965,6,0,24,13
31596,6,668,2,6,19,31
31597,6,546,6,1,26,27
31598,5,960,0,6,18,16
31599,6,470,3,6,25,18
31600,5,928,5,6,23,35
31601,3,730,6,2,30,25
31602,9,320,6,3,12,12
31603,3,664,3,6,13,14
31604,4,379,1,6,27,15
31605,8,370,5,6,20,15
31606,5,586,6,5,13,16
31607,4,125,6,0,24,32
31608,6,228,6,2,13,21
31609,5,924,6,2,6,20
31610,7,173,5,6,24,18
31611,3,793,6,1,6,15
31612,2,346,6,0,6,33
31613,5,359,6,4,18,14
31614,8,685,3,6,12,23
31615,4,243,6,5,20,10
31616,9,992,6,3,13,10
31617,5,485,6,2,12,12
31618,2,794,6,5,23,23
31619,1,494,6,5,13,20
31620,8,267,3,6,14,15
31621,7,477,6,2,12,7
31622,9,809,6,2,4,13
31623,6,402,6,3,27,10
31624,9,617,4,6,12,22
31625,7,320,5,6,17,26
31626,7,111,1,6,13,29
31627,7,739,1,6,6,21
31628,4,40,1,6,17,10
31629,7,470,2,6,23,16
31630,4,295,3,6,26,24
31631,6,15,3,6,22,22
31632,4,54,6,1,7,17
31633,8,935,5,6,30,30
31634,8,211,4,6,30,21
31635,5,391,4,6,19,16
31636,6,883,4,6,27,24
31637,5,967,6,0,19,17
31638,8,63,2,6,3,22
31639,9,481,4,6,29,10
31640,9,331,6,5,18,18
31641,1,242,2,6,19,17
31642,5,119,2,6,20,20
31643,8,593,1,6,9,17
31644,3,368,6,4,18,23
31645,4,319,6,5,12,18
31646,7,867,6,0,19,31
31647,7,132,5,6,27,16
31648,2,110,6,2,26,3
31649,4,112,6,2,9,15
31650,1,38,1,6,28,20
31651,5,60,6,5,15,24
31652,6,775,6,1,24,15
31653,5,199,3,6,22,10
31654,6,199,6,2,20,18
31655,9,466,4,6,19,23
31656,3,381,6,4,24,24
31657,2,178,6,2,29,10
31658,5,908,6,4,18,24
31659,3,417,5,6,22,14
31660,5,539,6,5,30,10
31661,3,230,6,2,12,12
31662,6,607,3,6,29,7
31663,8,260,6,2,15,15
31664,6,156,6,5,12,29
31665,1,20,6,4,13,13
31666,7,578,6,0,15,26
31667,6,220,6,4,20,17
31668,4,543,6,0,16,27
31669,6,815,6,0,14,26
31670,6,502,5,6,27,21
31671,8,82,6,5,9,17
31672,7,55,6,2,8,32
31673,6,962,4,6,15,29
31674,7,877,5,6,16,30
31675,1,777,5,6,35,22
31676,6,240,1,6,27,12
31677,7,162,6,3,5,24
31678,7,220,5,6,25,29
31679,5,25,0,6,11,19
31680,6,961,0,6,21,7
31681,4,285,6,4,14,30
31682,8,910,4,6,18,18
31683,7,804,6,1,17,31
31684,8,224,3,6,6,22
31685,3,975,6,3,15,11
31686,2,970,6,5,16,24
31687,1,86,6,2,17,30
31688,9,882,6,2,29,24
31689,4,196,6,4,23,18
31690,7,28,6,4,22,9
31691,2,794,6,5,23,22
31692,6,179,6,0,28,10
31693,6,458,6,2,24,23
31694,9,751,6,4,29,20
31695,5,432,2,6,21,20
31696,10,254,6,4,23,20
31697,10,596,3,6,15,4
31698,7,993,1,6,18,23
31699,5,22,6,3,21,30
31700,3,408,1,6,16,15
31701,4,965,6,3,3,23
31702,7,847,3,6,17,19
31703,2,923,6,5,23,27
31704,6,915,0,6,21,23
31705,5,605,6,3,24,22
31706,3,541,2,6,9,15
31707,10,722,2,6,15,14
31708,10,983,4,6,16,21
31709,3,549,6,3,9,24
31710,6,449,6,5,21,23
31711,4,232,5,6,26,18
31712,6,434,6,0,9,25
31713,4,748,6,2,17,27
31714,1,641,2,6,21,25
31715,5,682,6,4,24,26
31716,6,421,4,6,19,18
31717,7,415,6,4,24,24
31718,4,591,6,0,17,7
31719,6,985,2,6,7,18
31720,7,19,6,0,17,30
31721,7,795,2,6,28,5
31722,7,663,6,1,16,22
31723,4,264,6,4,21,19
31724,1,309,0,6,22,20
31725,5,44,6,1,18,10
31726,7,127,2,6,19,8
31727,5,843,6,2,23,26
31728,3,416,6,4,27,16
31729,5,535,6,5,17,25
31730,5,742,6,4,27,24
31731,8,958,5,6,16,16
31732,7,747,6,1,19,11
31733,10,277,3,6,13,7
31734,10,151,2,6,26,19
31735,4,400,6,0,12,24
31736,4,181,6,1,9,19
31737,1,569,6,0,25,21
31738,5,175,0,6,20,14
31739,4,884,5,6,20,21
31740,10,468,6,0,22,11
31741,4,245,0,6,15,15
31742,2,942,6,4,5,30
31743,8,287,6,4,12,12
31744,6,233,6,3,24,16
31745,2,668,6,3,14,10
31746,4,90,6,1,29,19
31747,4,481,6,5,9,16
31748,10,53,6,3,19,26
31749,7,865,5,6,25,28
31750,3,642,6,4,18,33
31751,10,592,3,6,33,22
31752,7,378,6,5,15,16
31753,3,386,6,3,15,16
31754,9,714,6,1,28,12
31755,3,779,6,3,13,16
31756,6,657,2,6,25,16
31757,5,383,6,1,22,25
31758,10,333,6,1,24,25
31759,5,838,5,6,19,12
31760,5,664,6,1,12,23
31761,6,349,6,5,13,21
31762,4,82,6,4,24,18
31763,4,470,0,6,14,4
31764,9,799,6,4,24,14
31765,8,235,0,6,3,10
31766,4,33,6,0,17,18
31767,2,284,6,0,19,16
31768,9,966,6,1,11,7
31769,9,469,6,2,26,23
31770,6,328,6,3,9,15
31771,2,892,6,3,17,14
31772,8,543,2,6,24,19
31773,7,474,5,6,22,23
31774,2,362,6,4,20,21
31775,5,161,5,6,26,10
31776,5,666,2,6,18,18
31777,7,600,0,6,15,5
31778,8,448,6,0,18,36
31779,6,102,5,6,29,23
31780,5,118,6,3,15,29
31781,7,108,1,6,12,32
31782,5,515,3,6,19,30
31783,5,1,6,2,9,22
31784,7,732,2,6,20,13
31785,4,103,6,5,24,15
31786,4,516,6,3,13,10
31787,6,139,6,0,19,28
31788,5,593,6,5,15,21
31789,7,839,0,6,18,28
31790,3,705,6,2,25,31
31791,5,583,6,4,20,25
31792,3,576,6,1,7,31
31793,4,720,6,5,21,29
31794,7,498,6,3,13,10
31795,5,763,6,3,27,9
31796,5,632,6,4,16,19
31797,1,286,5,6,22,15
31798,3,362,6,1,12,20
31799,4,159,6,2,26,4
31800,10,299,4,6,28,25
31801,3,120,3,6,10,18
31802,5,156,0,6,11,20
31803,9,611,6,2,28,20
31804,6,481,4,6,30,19
31805,5,525,6,0,9,7
31806,6,658,4,6,22,16
31807,6,202,1,6,22,18
31808,2,750,6,1,20,13
31809,5,200,4,6,16,24
31810,8,467,6,0,14,21
31811,3,563,6,2,15,12
31812,5,953,6,2,21,19
31813,8,379,4,6,31,12
31814,8,169,4,6,16,13
31815,6,796,6,5,16,24
31816,8,522,3,6,25,16
31817,6,264,2,6,21,27
31818,6,99,6,3,16,19
31819,5,464,6,4,22,19
31820,3,93,0,6,19,27
31821,8,851,5,6,7,10
31822,7,496,6,5,7,19
31823,7,201,0,6,16,29
31824,5,131,6,3,25,11
31825,6,899,2,6,3,19
31826,7,606,6,5,30,8
31827,7,636,6,4,13,23
31828,8,242,2,6,29,19
31829,8,886,1,6,24,22
31830,4,225,5,6,11,28
31831,6,133,0,6,28,15
31832,3,924,5,6,19,7
31833,4,616,6,3,14,11
31834,5,757,2,6,17,31
31835,6,424,4,6,15,19
31836,4,570,6,5,14,27
31837,8,613,6,3,26,18
31838,9,691,6,5,10,17
31839,3,109,6,4,18,22
31840,5,822,1,6,17,23
31841,6,717,4,6,29,16
31842,2,219,6,5,32,10
31843,5,212,6,5,24,13
31844,4,961,5,6,12,28
31845,5,409,6,2,16,25
31846,7,340,2,6,12,25
31847,2,477,0,6,20,10
31848,4,988,0,6,6,23
31849,6,422,4,6,22,14
31850,9,818,6,0,8,12
31851,9,773,1,6,30,9
31852,2,636,6,4,20,15
31853,8,947,2,6,9,21
31854,6,688,1,6,15,16
31855,8,611,6,2,16,23
31856,5,993,4,6,16,5
31857,7,867,6,3,13,24
31858,6,773,2,6,14,27
31859,6,997,6,2,29,17
31860,1,470,4,6,24,9
31861,8,918,3,6,20,23
31862,7,271,6,3,9,9
31863,5,749,4,6,26,27
31864,5,306,6,4,10,9
31865,7,582,6,0,21,21
31866,4,627,6,1,29,13
31867,3,813,6,0,7,22
31868,5,378,6,1,15,17
31869,8,71,4,6,24,33
31870,9,844,6,2,26,29
31871,4,995,3,6,27,30
31872,5,660,6,3,11,30
31873,6,210,5,6,10,27
31874,6,107,3,6,27,3
31875,6,883,2,6,18,25
31876,6,873,0,6,19,16
31877,6,56,1,6,25,14
31878,5,719,6,4,9,16
31879,6,162,1,6,18,29
31880,3,156,1,6,9,15
31881,4,752,6,4,12,16
31882,5,533,6,1,12,22
31883,3,665,6,5,21,17
31884,5,542,3,6,3,22
31885,4,287,3,6,9,26
31886,6,771,6,0,13,20
31887,7,923,6,1,18,13
31888,4,589,2,6,18,12
31889,2,139,6,2,13,20
31890,5,487,2,6,16,15
31891,7,894,3,6,15,18
31892,7,279,6,0,19,27
31893,4,799,6,3,12,25
31894,1,74,2,6,32,6
31895,3,450,6,3,9,23
31896,5,434,6,1,24,10
31897,6,946,6,0,23,13
31898,10,181,1,6,29,16
31899,5,366,2,6,12,7
31900,8,118,6,2,18,34
31901,5,77,6,4,24,24
31902,7,505,4,6,28,32
31903,10,207,5,6,32,18
31904,4,542,3,6,5,19
31905,5,37,6,3,23,31
31906,9,10,6,5,19,21
31907,6,182,6,4,13,9
31908,2,238,6,3,21,9
31909,6,287,3,6,16,28
31910,1,33,3,6,30,10
31911,4,762,4,6,30,8
31912,4,870,6,4,15,21
31913,5,331,6,0,21,17
31914,3,182,6,4,12,26
31915,3,29,4,6,18,9
31916,5,590,6,4,13,6
31917,6,135,6,5,18,31
31918,10,491,5,6,28,9
31919,3,685,6,3,25,20
31920,7,312,1,6,13,15
31921,7,687,3,6,27,20
31922,5,804,5,6,3,27
31923,7,970,6,5,13,24
31924,4,370,3,6,19,12
31925,4,52,0,6,21,9
31926,5,879,6,5,20,7
31927,8,110,2,6,19,16
31928,5,823,6,0,12,13
31929,8,78,1,6,31,12
31930,5,189,6,0,21,30
31931,2,931,6,0,25,12
31932,7,325,1,6,12,19
31933,7,927,6,0,16,24
31934,10,287,6,1,16,25
31935,7,362,6,0,24,18
31936,5,729,5,6,26,25
31937,6,830,6,5,20,15
31938,7,129,5,6,9,14
31939,1,569,1,6,19,15
31940,6,910,5,6,29,22
31941,6,604,0,6,18,28
31942,4,346,6,4,11,30
31943,4,828,5,6,14,16
31944,4,184,0,6,13,22
31945,3,914,2,6,6,21
31946,4,652,6,5,20,13
31947,10,199,3,6,19,19
31948,2,138,6,1,21,28
31949,7,361,6,4,11,8
31950,9,799,6,0,6,16
31951,5,244,3,6,27,20
31952,9,882,1,6,18,25
31953,8,846,6,2,23,13
31954,4,641,6,4,10,19
31955,7,768,6,3,16,28
31956,9,215,5,6,5,21
31957,6,444,5,6,23,6
31958,5,578,6,0,19,15
31959,5,306,6,1,23,24
31960,7,989,6,3,12,29
31961,4,501,3,6,8,11
31962,5,905,0,6,13,18
31963,6,76,5,6,27,17
31964,5,691,4,6,18,25
31965,4,713,6,2,12,19
31966,8,835,1,6,29,30
31967,7,35,2,6,13,11
31968,3,140,3,6,27,16
31969,9,351,6,4,4,20
31970,8,690,5,6,11,27
31971,8,101,6,4,18,22
31972,5,649,0,6,11,19
31973,3,324,4,6,16,25
31974,5,622,0,6,20,15
31975,3,931,6,1,19,19
31976,2,590,6,0,16,16
31977,6,57,6,5,27,11
31978,4,207,6,1,14,30
31979,9,662,6,0,12,16
31980,4,745,6,3,27,12
31981,8,471,5,6,15,24
31982,10,872,5,6,24,27
31983,7,131,1,6,7,22
31984,6,204,0,6,22,19
31985,4,967,1,6,17,26
31986,4,613,3,6,18,12
31987,4,311,0,6,22,9
31988,4,974,6,1,22,21
31989,3,851,0,6,15,3
31990,3,838,6,2,9,22
31991,8,347,0,6,24,25
31992,8,224,6,4,20,18
31993,3,229,6,5,16,24
31994,6,996,0,6,13,13
31995,4,857,6,5,29,24
31996,9,853,6,2,22,3
31997,6,692,6,4,18,19
31998,3,26,6,2,21,16
31999,5,748,6,0,18,18
32000,4,547,4,6,31,30
32001,4,420,1,6,16,6
32002,5,415,6,0,31,14
32003,4,454,6,1,25,20
32004,2,24,6,5,30,22
32005,10,861,4,6,28,27
32006,9,980,6,0,6,17
32007,6,131,4,6,30,20
32008,10,615,4,6,16,6
32009,7,655,2,6,12,30
32010,9,455,6,3,6,13
32011,9,202,1,6,10,27
32012,6,923,6,2,31,8
32013,6,987,2,6,8,11
32014,10,644,6,1,24,14
32015,9,316,3,6,26,18
32016,4,660,6,2,14,10
32017,3,751,6,5,12,11
32018,4,180,6,0,28,21
32019,2,365,6,5,21,18
32020,8,840,0,6,24,16
32021,4,170,4,6,23,32
32022,4,804,6,0,15,19
32023,3,52,0,6,12,24
32024,2,693,1,6,7,4
32025,2,332,5,6,12,21
32026,3,390,6,0,10,22
32027,5,742,3,6,15,7
32028,6,185,6,4,26,15
32029,5,310,6,1,29,26
32030,4,590,6,1,30,23
32031,5,553,6,2,13,9
32032,6,627,6,3,21,26
32033,4,881,1,6,12,15
32034,5,758,4,6,21,22
32035,4,348,6,3,19,13
32036,3,802,6,2,21,10
32037,5,642,2,6,14,14
32038,3,592,4,6,22,21
32039,9,703,6,2,10,9
32040,7,591,5,6,22,13
32041,5,839,6,4,9,18
32042,5,611,3,6,15,10
32043,3,577,6,2,16,13
32044,6,536,4,6,16,12
32045,3,989,6,1,25,21
32046,6,35,5,6,25,27
32047,4,796,6,4,22,25
32048,7,82,2,6,28,12
32049,3,665,6,3,16,28
32050,6,259,6,5,29,21
32051,6,943,6,3,18,27
32052,2,677,6,1,14,17
32053,2,930,6,4,16,10
32054,5,428,6,2,18,17
32055,7,808,6,1,16,4
32056,5,323,6,5,7,13
32057,8,662,0,6,14,21
32058,2,413,6,3,25,21
32059,6,38,6,4,12,10
32060,5,335,6,3,13,18
32061,7,816,4,6,18,24
32062,2,657,6,3,20,16
32063,4,230,6,0,31,16
32064,8,938,6,5,15,18
32065,5,213,6,4,15,10
32066,7,237,6,4,9,25
32067,5,401,1,6,23,12
32068,5,107,3,6,18,18
32069,5,148,6,4,17,21
32070,5,880,6,5,19,22
32071,3,536,3,6,18,15
32072,10,948,6,4,18,9
32073,9,58,6,5,20,19
32074,5,842,3,6,16,15
32075,6,941,4,6,12,31
32076,7,563,6,2,15,28
32077,4,340,1,6,10,7
32078,4,829,2,6,9,17
32079,2,277,6,1,10,8
32080,6,383,6,5,21,19
32081,3,890,6,1,10,22
32082,3,918,6,3,10,20
32083,2,51,6,2,16,24
32084,5,955,6,1,23,18
32085,7,886,6,4,16,15
32086,7,451,1,6,15,18
32087,9,294,6,4,28,30
32088,10,762,1,6,19,7
32089,3,538,6,2,12,9
32090,6,920,0,6,15,19
32091,4,968,6,4,26,16
32092,5,207,6,4,20,13
32093,3,990,6,4,22,26
32094,9,670,6,3,21,12
32095,8,649,4,6,28,15
32096,7,467,3,6,27,9
32097,8,920,1,6,24,29
32098,10,544,5,6,12,24
32099,7,872,4,6,9,13
32100,3,17,6,2,6,23
32101,6,590,5,6,17,32
32102,4,960,6,3,21,26
32103,10,425,1,6,29,18
32104,4,763,6,5,6,8
32105,5,454,6,4,30,18
32106,5,348,6,2,13,7
32107,6,489,6,2,33,30
32108,4,838,6,3,11,24
32109,7,89,6,5,18,14
32110,5,976,6,3,19,15
32111,5,740,5,6,27,9
32112,9,612,6,3,21,19
32113,4,419,6,2,9,14
32114,1,562,0,6,24,18
32115,5,631,5,6,27,13
32116,6,47,0,6,16,16
32117,5,164,0,6,9,16
32118,5,280,5,6,9,27
32119,7,689,5,6,15,15
32120,7,968,3,6,22,27
32121,5,242,6,2,9,30
32122,10,155,1,6,26,9
32123,5,909,5,6,21,13
32124,4,620,4,6,10,10
32125,6,32,3,6,17,15
32126,3,928,6,5,10,29
32127,2,677,1,6,23,12
32128,3,32,6,2,28,23
32129,5,50,5,6,28,12
32130,2,588,6,4,29,20
32131,5,722,6,2,18,27
32132,4,423,6,5,18,26
32133,3,21,6,3,15,25
32134,6,11,0,6,26,25
32135,4,766,6,1,16,15
32136,3,495,4,6,9,18
32137,6,999,2,6,13,8
32138,3,949,0,6,9,11
32139,8,180,6,2,15,10
32140,6,428,3,6,22,16
32141,9,752,2,6,8,16
32142,9,875,6,3,7,28
32143,7,867,6,0,11,26
32144,6,815,6,5,20,14
32145,4,878,6,0,18,10
32146,5,500,2,6,21,29
32147,9,329,6,5,18,26
32148,7,593,6,3,16,27
32149,7,156,0,6,10,24
32150,4,603,6,1,17,18
32151,4,986,6,1,32,28
32152,5,897,3,6,30,24
32153,3,65,6,3,13,22
32154,8,138,6,1,16,20
32155,3,959,6,3,13,9
32156,1,979,2,6,6,6
32157,5,894,6,0,16,26
32158,4,901,2,6,15,27
32159,4,965,6,0,19,22
32160,10,185,6,1,17,27
32161,6,72,6,4,6,24
32162,9,905,0,6,22,9
32163,6,795,1,6,24,27
32164,1,839,3,6,35,24
32165,4,395,4,6,13,22
32166,5,219,4,6,6,22
32167,3,161,6,0,28,24
32168,3,368,6,3,9,19
32169,5,620,4,6,25,22
32170,5,883,3,6,17,34
32171,2,936,6,0,23,17
32172,5,636,3,6,12,15
32173,4,780,6,5,15,6
32174,4,41,6,3,18,16
32175,2,545,6,5,14,19
32176,6,817,6,5,22,21
32177,10,892,5,6,23,25
32178,6,515,4,6,20,3
32179,4,997,0,6,25,13
32180,1,241,2,6,22,30
32181,6,238,6,5,27,17
32182,5,558,6,3,23,15
32183,3,996,6,4,12,19
32184,2,956,6,2,24,27
32185,7,554,6,3,16,36
32186,6,747,6,4,28,19
32187,6,604,6,2,24,22
32188,2,307,6,1,12,21
32189,6,907,5,6,27,17
32190,3,722,3,6,15,6
32191,4,255,1,6,13,11
32192,3,442,6,4,18,21
32193,2,140,6,1,22,14
32194,6,30,6,0,24,16
32195,4,847,6,2,20,18
32196,6,751,3,6,20,17
32197,3,877,5,6,12,26
32198,3,517,6,3,9,31
32199,6,782,6,1,22,16
32200,3,350,6,1,19,10
32201,8,649,1,6,33,31
32202,2,174,0,6,21,12
32203,1,108,6,3,26,14
32204,8,86,3,6,7,30
32205,6,844,1,6,18,12
32206,9,682,6,0,10,4
32207,6,931,4,6,22,28
32208,10,431,3,6,15,29
32209,7,548,6,5,7,12
32210,4,45,6,5,19,19
32211,1,881,2,6,30,15
32212,2,809,3,6,15,31
32213,10,958,0,6,21,10
32214,9,289,6,5,13,29
32215,6,711,3,6,26,19
32216,7,151,6,3,19,27
32217,6,16,4,6,25,5
32218,1,253,4,6,32,7
32219,5,144,6,5,18,25
32220,6,306,4,6,12,28
32221,4,897,4,6,13,18
32222,9,697,0,6,15,27
32223,8,694,5,6,21,19
32224,5,985,6,4,24,20
32225,5,495,5,6,19,24
32226,6,189,4,6,16,5
32227,4,812,2,6,21,3
32228,7,305,6,1,15,16
32229,7,64,6,2,19,16
32230,8,293,6,2,23,11
32231,5,243,4,6,21,14
32232,6,729,2,6,23,25
32233,8,277,1,6,14,15
32234,3,165,6,0,25,28
32235,5,24,6,1,26,24
32236,4,819,0,6,20,27
32237,4,619,6,2,10,23
32238,5,841,2,6,26,20
32239,7,555,6,5,16,6
32240,5,499,6,4,21,30
32241,2,335,6,4,13,23
32242,6,254,6,3,29,9
32243,7,762,1,6,16,22
32244,5,856,1,6,14,11
32245,4,836,6,4,17,12
32246,7,548,6,5,9,18
32247,8,111,1,6,9,18
32248,6,396,6,0,33,18
32249,8,595,6,5,26,19
32250,3,6,6,0,25,18
32251,6,217,4,6,21,17
32252,5,478,0,6,20,18
32253,4,449,6,3,23,13
32254,5,764,5,6,24,14
32255,9,753,0,6,3,18
32256,5,963,6,1,31,15
32257,7,957,6,1,19,17
32258,4,897,3,6,20,6
32259,5,342,1,6,13,19
32260,7,360,1,6,15,21
32261,6,920,4,6,13,19
32262,3,521,6,5,22,30
32263,5,985,6,2,18,8
32264,5,127,5,6,20,20
32265,4,284,6,0,3,21
32266,7,567,6,2,15,18
32267,4,905,4,6,13,28
32268,6,812,6,4,16,18
32269,9,795,3,6,24,31
32270,4,589,5,6,22,12
32271,4,49,6,2,16,24
32272,8,392,3,6,26,27
32273,4,584,6,1,10,16
32274,3,949,6,2,6,28
32275,6,414,6,5,12,22
32276,6,855,4,6,24,18
32277,3,633,6,1,25,17
32278,4,566,6,2,32,19
32279,3,539,6,0,18,27
32280,4,245,2,6,20,9
32281,7,433,1,6,21,4
32282,5,716,6,1,22,6
32283,4,912,6,3,12,28
32284,5,449,5,6,14,21
32285,4,140,6,1,9,25
32286,3,125,6,2,15,24
32287,6,846,6,5,19,35
32288,1,220,2,6,9,25
32289,4,254,6,0,9,22
32290,5,838,1,6,15,25
32291,7,266,6,1,21,14
32292,2,681,6,5,16,26
32293,2,319,6,0,14,26
32294,4,435,3,6,24,27
32295,7,158,6,4,15,20
32296,6,19,3,6,20,16
32297,7,260,6,4,10,31
32298,9,152,6,0,13,26
32299,5,892,6,2,29,19
32300,2,42,6,4,19,16
32301,9,255,5,6,20,25
32302,8,76,6,3,18,29
32303,5,959,6,5,15,10
32304,5,84,6,1,18,23
32305,6,432,3,6,7,27
32306,4,868,6,3,18,16
32307,2,496,6,1,17,22
32308,5,616,6,4,9,15
32309,5,516,3,6,22,18
32310,5,422,2,6,14,18
32311,7,761,5,6,25,29
32312,3,492,6,3,24,25
32313,7,806,0,6,25,6
32314,3,373,6,4,19,18
32315,4,511,6,0,16,16
32316,9,844,6,1,20,22
32317,8,509,0,6,18,24
32318,10,221,3,6,26,25
32319,3,968,6,5,15,4
32320,4,378,6,4,13,24
32321,3,870,6,2,15,21
32322,2,197,6,5,8,13
32323,4,847,6,2,26,14
32324,8,943,6,4,17,21
32325,5,404,6,1,9,16
32326,5,246,4,6,26,13
32327,7,266,0,6,7,21
32328,3,432,6,1,25,19
32329,3,788,6,5,18,15
32330,8,665,6,1,13,19
32331,3,911,6,2,24,27
32332,3,857,6,1,10,20
32333,9,176,6,5,22,19
32334,8,889,2,6,20,24
32335,10,226,5,6,30,14
32336,1,913,2,6,18,16
32337,4,92,1,6,19,30
32338,8,692,6,4,20,24
32339,5,608,6,4,20,26
32340,7,614,6,4,20,21
32341,7,904,3,6,27,19
32342,5,961,6,0,14,14
32343,3,692,6,4,19,16
32344,10,575,2,6,21,27
32345,7,323,6,3,15,17
32346,3,537,6,1,18,31
32347,8,538,2,6,17,24
32348,8,816,4,6,29,27
32349,9,894,6,2,29,11
32350,5,390,6,3,31,21
32351,8,116,4,6,24,30
32352,6,22,6,5,22,14
32353,1,462,6,2,29,36
32354,4,762,6,5,12,26
32355,8,886,1,6,3,22
32356,4,162,0,6,15,23
32357,5,668,6,2,27,16
32358,4,210,1,6,6,29
32359,4,360,1,6,15,11
32360,7,933,4,6,22,15
32361,6,752,1,6,19,9
32362,5,281,6,4,22,26
32363,6,826,3,6,15,21
32364,4,506,4,6,23,30
32365,7,314,6,3,13,9
32366,8,199,6,3,6,32
32367,8,71,2,6,33,28
32368,3,138,5,6,30,23
32369,5,685,6,2,20,15
32370,7,799,3,6,22,23
32371,3,987,6,5,12,17
32372,7,834,5,6,19,12
32373,5,742,6,5,21,8
32374,4,704,0,6,8,21
32375,7,234,6,3,21,19
32376,9,617,6,4,10,17
32377,6,411,3,6,16,29
32378,9,749,6,0,19,22
32379,3,290,6,5,18,23
32380,5,907,6,3,16,9
32381,7,790,6,3,19,34
32382,3,204,0,6,31,9
32383,4,239,2,6,22,28
32384,5,819,6,0,24,18
32385,7,828,6,5,26,17
32386,5,443,2,6,18,23
32387,5,740,6,3,18,12
32388,7,996,6,4,23,19
32389,2,721,0,6,10,26
32390,8,709,4,6,11,10
32391,8,188,6,0,21,26
32392,6,595,2,6,20,3
32393,7,642,4,6,22,14
32394,6,320,6,3,22,20
32395,9,473,3,6,17,15
32396,3,998,2,6,25,10
32397,9,506,6,2,27,30
32398,7,658,6,4,25,23
32399,9,287,6,4,17,25
32400,6,995,2,6,20,25
32401,4,923,6,1,26,19
32402,8,536,6,3,8,3
32403,7,970,5,6,31,19
32404,8,620,1,6,32,18
32405,6,268,6,1,11,18
32406,7,42,3,6,9,14
32407,5,948,6,3,18,30
32408,6,828,6,1,6,5
32409,7,923,0,6,15,14
32410,3,518,6,2,12,18
32411,2,727,6,5,9,10
32412,7,107,5,6,15,12
32413,4,865,5,6,14,12
32414,3,27,0,6,27,15
32415,5,535,3,6,27,27
32416,4,610,2,6,20,10
32417,3,904,5,6,6,19
32418,6,348,6,4,21,15
32419,4,765,6,5,17,21
32420,8,668,3,6,11,25
32421,9,144,0,6,22,15
32422,3,585,5,6,21,26
32423,8,287,6,0,34,19
32424,4,364,6,3,32,15
32425,5,366,6,0,24,25
32426,4,748,6,3,14,26
32427,5,285,6,2,28,17
32428,4,123,6,3,22,28
32429,3,988,6,2,22,24
32430,7,712,2,6,20,20
32431,5,175,5,6,4,32
32432,5,915,6,1,21,15
32433,4,70,6,0,25,21
32434,2,877,6,4,27,25
32435,8,159,5,6,11,26
32436,5,322,6,1,27,24
32437,6,709,0,6,21,17
32438,8,930,6,1,23,18
32439,6,294,6,0,21,24
32440,8,726,6,2,21,24
32441,3,172,4,6,16,9
32442,7,92,2,6,27,15
32443,6,243,2,6,17,20
32444,6,170,3,6,22,13
32445,4,873,6,2,29,20
32446,8,428,2,6,9,22
32447,6,184,6,3,19,24
32448,5,279,6,0,32,10
32449,4,412,1,6,21,25
32450,3,494,6,4,16,19
32451,5,43,3,6,9,30
32452,5,717,6,5,18,17
32453,7,365,4,6,18,26
32454,6,289,0,6,18,31
32455,5,479,3,6,9,14
32456,1,743,6,4,21,23
32457,5,862,3,6,8,30
32458,3,772,6,1,13,10
32459,8,288,6,0,16,17
32460,2,45,6,2,9,28
32461,3,284,6,5,9,21
32462,4,917,6,0,4,22
32463,3,104,6,3,10,25
32464,7,662,6,3,15,29
32465,5,733,6,5,24,7
32466,5,339,6,3,28,15
32467,7,873,5,6,9,21
32468,3,706,6,0,25,19
32469,5,679,6,5,18,26
32470,6,73,6,1,19,14
32471,6,167,2,6,18,18
32472,5,512,6,0,21,9
32473,9,596,6,2,14,31
32474,7,42,6,0,24,10
32475,6,656,3,6,20,15
32476,3,89,6,4,12,15
32477,5,517,0,6,9,28
32478,5,906,5,6,13,21
32479,9,556,6,1,19,25
